datetime,kwh,athome
2018-02-17 08:32:58.074111+00:00,0.24,0
2018-02-17 08:34:58.148746+00:00,0.3,0
2018-02-17 08:35:58.186911+00:00,0.24,0
2018-02-17 08:36:58.065563+00:00,0.3,0
2018-02-17 08:37:58.104084+00:00,0.24,0
2018-02-17 08:38:58.125279+00:00,0.3,0
2018-02-17 08:39:58.171028+00:00,0.24,0
2018-02-17 08:40:58.220680+00:00,0.3,0
2018-02-17 08:41:58.213624+00:00,0.24,0
2018-02-17 08:42:58.262530+00:00,0.3,0
2018-02-17 08:43:58.233877+00:00,0.24,0
2018-02-17 08:44:58.306265+00:00,0.3,0
2018-02-17 08:45:58.353708+00:00,0.24,0
2018-02-17 08:46:58.199469+00:00,0.3,0
2018-02-17 08:48:58.292938+00:00,0.24,0
2018-02-17 08:50:58.408859+00:00,0.3,0
2018-02-17 08:51:58.406695+00:00,0.24,0
2018-02-17 08:52:58.304363+00:00,0.3,0
2018-02-17 08:53:58.439994+00:00,0.24,0
2018-02-17 08:54:58.472630+00:00,0.3,0
2018-02-17 08:55:58.444675+00:00,0.24,0
2018-02-17 08:56:58.440913+00:00,0.3,0
2018-02-17 08:57:58.537389+00:00,0.24,0
2018-02-17 08:59:58.645474+00:00,0.3,0
2018-02-17 09:00:58.641053+00:00,0.24,0
2018-02-17 09:01:58.598155+00:00,0.3,0
2018-02-17 09:02:58.596616+00:00,0.24,0
2018-02-17 09:03:58.589698+00:00,0.3,0
2018-02-17 09:04:58.488427+00:00,0.24,0
2018-02-17 09:05:58.712767+00:00,0.3,0
2018-02-17 09:06:58.581484+00:00,0.24,0
2018-02-17 09:07:58.504447+00:00,0.3,0
2018-02-17 09:08:58.576095+00:00,0.24,0
2018-02-17 09:10:03.818939+00:00,0.3,0
2018-02-17 09:13:58.584556+00:00,0.24,0
2018-02-17 09:14:58.928359+00:00,0.3,0
2018-02-17 09:15:59.488793+00:00,0.24,0
2018-02-17 09:16:59.524637+00:00,0.3,0
2018-02-17 09:17:58.621548+00:00,0.18,0
2018-02-17 09:19:58.806732+00:00,0.24,0
2018-02-17 09:21:58.818125+00:00,0.18,0
2018-02-17 09:29:59.036832+00:00,0.12,0
2018-02-17 09:31:00.156592+00:00,0.18,0
2018-02-17 09:31:59.949444+00:00,0.36,0
2018-02-17 09:32:59.022397+00:00,0.18,0
2018-02-17 09:36:59.098870+00:00,0.3,0
2018-02-17 09:37:58.984936+00:00,0.18,0
2018-02-17 09:41:59.117765+00:00,0.24,0
2018-02-17 09:42:59.097867+00:00,0.18,0
2018-02-17 09:43:59.040327+00:00,0.24,0
2018-02-17 09:44:59.214597+00:00,0.18,0
2018-02-17 09:46:04.458162+00:00,0.36,0
2018-02-17 09:47:01.325448+00:00,0.18,0
2018-02-17 09:48:01.425367+00:00,0.12,0
2018-02-17 09:48:59.267741+00:00,0.24,0
2018-02-17 09:49:59.969284+00:00,0.18,0
2018-02-17 09:56:59.243093+00:00,0.12,0
2018-02-17 09:57:59.366734+00:00,0.18,0
2018-02-17 10:04:59.466668+00:00,0.24,0
2018-02-17 10:05:59.313920+00:00,0.12,0
2018-02-17 10:07:00.236429+00:00,0.18,0
2018-02-17 10:07:59.483791+00:00,0.24,0
2018-02-17 10:09:00.268558+00:00,0.18,0
2018-02-17 10:10:00.252306+00:00,0.12,0
2018-02-17 10:10:59.597123+00:00,0.18,0
2018-02-17 10:14:00.340811+00:00,0.24,0
2018-02-17 10:14:59.528840+00:00,0.18,0
2018-02-17 10:17:00.361614+00:00,0.24,0
2018-02-17 10:18:01.838471+00:00,0.12,0
2018-02-17 10:18:59.500968+00:00,0.18,0
2018-02-17 10:31:59.753177+00:00,0.12,0
2018-02-17 10:32:59.828189+00:00,0.18,0
2018-02-17 10:44:59.885639+00:00,0.12,0
2018-02-17 10:46:00.638913+00:00,0.18,0
2018-02-17 10:54:59.959403+00:00,0.12,0
2018-02-17 10:56:00.047783+00:00,0.18,0
2018-02-17 11:01:00.180849+00:00,0.12,0
2018-02-17 11:02:00.277244+00:00,0.18,0
2018-02-17 11:07:00.261023+00:00,0.12,0
2018-02-17 11:08:00.181909+00:00,0.18,0
2018-02-17 11:12:00.344781+00:00,0.12,0
2018-02-17 11:13:00.219371+00:00,0.18,0
2018-02-17 11:17:00.352707+00:00,0.12,0
2018-02-17 11:18:00.375525+00:00,0.18,0
2018-02-17 11:22:00.325831+00:00,0.12,0
2018-02-17 11:23:00.564738+00:00,0.18,0
2018-02-17 11:27:00.445133+00:00,0.12,0
2018-02-17 11:28:00.529977+00:00,0.18,0
2018-02-17 11:31:00.582049+00:00,0.12,0
2018-02-17 11:32:00.556686+00:00,0.18,0
2018-02-17 11:36:00.468323+00:00,0.12,0
2018-02-17 11:37:00.693770+00:00,0.18,0
2018-02-17 11:41:00.602780+00:00,0.12,0
2018-02-17 11:42:00.675705+00:00,0.18,0
2018-02-17 11:46:00.658654+00:00,0.12,0
2018-02-17 11:47:00.830201+00:00,0.18,0
2018-02-17 11:49:00.922390+00:00,0.12,0
2018-02-17 11:50:00.895542+00:00,0.18,0
2018-02-17 11:55:00.950832+00:00,0.12,0
2018-02-17 11:56:00.898020+00:00,0.18,0
2018-02-17 12:01:00.857127+00:00,0.12,0
2018-02-17 12:02:00.879086+00:00,0.18,0
2018-02-17 12:08:01.082258+00:00,0.12,0
2018-02-17 12:09:01.032452+00:00,0.18,0
2018-02-17 12:14:01.137654+00:00,0.12,0
2018-02-17 12:15:01.084586+00:00,0.18,0
2018-02-17 12:20:01.068189+00:00,0.12,0
2018-02-17 12:21:01.236954+00:00,0.18,0
2018-02-17 12:26:01.950033+00:00,0.12,0
2018-02-17 12:27:01.244973+00:00,0.18,0
2018-02-17 12:32:01.283168+00:00,0.12,0
2018-02-17 12:33:01.303060+00:00,0.18,0
2018-02-17 12:38:01.459929+00:00,0.12,0
2018-02-17 12:39:01.483297+00:00,0.18,0
2018-02-17 12:45:01.436247+00:00,0.12,0
2018-02-17 12:46:01.490022+00:00,0.18,0
2018-02-17 12:48:01.490232+00:00,0.12,0
2018-02-17 12:49:01.496232+00:00,0.18,0
2018-02-17 12:55:01.630826+00:00,0.12,0
2018-02-17 12:56:01.649006+00:00,0.18,0
2018-02-17 13:01:01.741417+00:00,0.12,0
2018-02-17 13:02:01.638342+00:00,0.18,0
2018-02-17 13:07:01.841029+00:00,0.12,0
2018-02-17 13:08:01.902491+00:00,0.18,0
2018-02-17 13:13:01.800735+00:00,0.12,0
2018-02-17 13:14:01.893987+00:00,0.18,0
2018-02-17 13:17:02.069638+00:00,0.24,0
2018-02-17 13:18:01.902208+00:00,0.36,0
2018-02-17 13:19:02.061289+00:00,0.24,0
2018-02-17 13:20:02.072837+00:00,0.3,0
2018-02-17 13:21:02.093657+00:00,0.24,0
2018-02-17 13:22:02.118828+00:00,0.3,0
2018-02-17 13:24:02.122011+00:00,0.24,0
2018-02-17 13:25:02.179484+00:00,0.3,0
2018-02-17 13:26:02.213934+00:00,0.24,0
2018-02-17 13:27:02.148714+00:00,0.3,0
2018-02-17 13:28:01.997050+00:00,0.24,0
2018-02-17 13:29:02.264952+00:00,0.3,0
2018-02-17 13:30:01.995693+00:00,0.24,0
2018-02-17 13:31:02.161880+00:00,0.3,0
2018-02-17 13:33:02.227565+00:00,0.24,0
2018-02-17 13:34:02.101778+00:00,0.3,0
2018-02-17 13:35:02.247469+00:00,0.24,0
2018-02-17 13:36:02.245012+00:00,0.3,0
2018-02-17 13:37:02.292230+00:00,0.24,0
2018-02-17 13:38:02.311754+00:00,0.3,0
2018-02-17 13:39:02.260639+00:00,0.24,0
2018-02-17 13:40:02.330633+00:00,0.3,0
2018-02-17 13:41:02.356269+00:00,0.24,0
2018-02-17 13:42:02.302212+00:00,0.3,0
2018-02-17 13:43:02.196719+00:00,0.24,0
2018-02-17 13:45:02.265517+00:00,0.3,0
2018-02-17 13:46:02.438790+00:00,0.24,0
2018-02-17 13:47:02.465868+00:00,0.3,0
2018-02-17 13:48:02.454782+00:00,0.24,0
2018-02-17 13:49:03.093994+00:00,0.3,0
2018-02-17 13:50:02.288624+00:00,0.24,0
2018-02-17 13:51:02.594577+00:00,0.3,0
2018-02-17 13:52:02.369507+00:00,0.24,0
2018-02-17 13:53:02.314946+00:00,0.3,0
2018-02-17 13:54:02.494570+00:00,0.24,0
2018-02-17 13:56:03.276987+00:00,0.3,0
2018-02-17 13:57:02.514288+00:00,0.24,0
2018-02-17 13:58:02.435755+00:00,0.3,0
2018-02-17 13:59:02.595356+00:00,0.24,0
2018-02-17 14:00:02.541411+00:00,0.3,0
2018-02-17 14:01:02.513584+00:00,0.24,0
2018-02-17 14:02:02.482830+00:00,0.3,0
2018-02-17 14:03:02.630765+00:00,0.24,0
2018-02-17 14:04:02.675816+00:00,0.3,0
2018-02-17 14:05:02.496667+00:00,0.24,0
2018-02-17 14:07:02.543051+00:00,0.3,0
2018-02-17 14:08:02.514717+00:00,0.24,0
2018-02-17 14:09:02.684820+00:00,0.3,0
2018-02-17 14:10:02.803444+00:00,0.24,0
2018-02-17 14:11:02.752658+00:00,0.3,0
2018-02-17 14:12:02.624213+00:00,0.24,0
2018-02-17 14:13:02.668767+00:00,0.3,0
2018-02-17 14:14:02.616951+00:00,0.24,0
2018-02-17 14:15:02.639584+00:00,0.3,0
2018-02-17 14:16:02.788092+00:00,0.24,0
2018-02-17 14:17:02.805929+00:00,0.3,0
2018-02-17 14:18:02.751677+00:00,0.24,0
2018-02-17 14:19:02.725789+00:00,0.3,0
2018-02-17 14:20:02.871203+00:00,0.24,0
2018-02-17 14:21:02.715022+00:00,0.3,0
2018-02-17 14:22:02.717179+00:00,0.24,0
2018-02-17 14:23:02.761519+00:00,0.3,0
2018-02-17 14:24:02.956406+00:00,0.24,0
2018-02-17 14:26:02.828749+00:00,0.3,0
2018-02-17 14:27:02.897188+00:00,0.24,0
2018-02-17 14:28:02.930420+00:00,0.3,0
2018-02-17 14:29:02.940596+00:00,0.24,0
2018-02-17 14:30:02.986263+00:00,0.3,0
2018-02-17 14:31:02.834425+00:00,0.24,0
2018-02-17 14:32:02.930126+00:00,0.3,0
2018-02-17 14:33:02.900861+00:00,0.24,0
2018-02-17 14:34:02.995827+00:00,0.3,0
2018-02-17 14:35:03.044758+00:00,0.24,0
2018-02-17 14:36:03.066435+00:00,0.3,0
2018-02-17 14:37:03.066919+00:00,0.24,0
2018-02-17 14:39:03.131831+00:00,0.3,0
2018-02-17 14:40:03.029245+00:00,0.24,0
2018-02-17 14:41:03.176414+00:00,0.3,0
2018-02-17 14:42:02.974189+00:00,0.24,0
2018-02-17 14:43:03.192087+00:00,0.3,0
2018-02-17 14:44:03.016017+00:00,0.24,0
2018-02-17 14:46:03.132066+00:00,0.3,0
2018-02-17 14:47:03.157186+00:00,0.18,0
2018-02-17 14:48:03.228599+00:00,0.3,0
2018-02-17 14:49:03.275195+00:00,0.24,0
2018-02-17 14:50:03.222315+00:00,0.3,0
2018-02-17 14:51:03.095965+00:00,0.24,0
2018-02-17 14:53:03.214637+00:00,0.3,0
2018-02-17 14:54:03.235481+00:00,0.24,0
2018-02-17 14:55:03.356605+00:00,0.3,0
2018-02-17 14:56:03.304428+00:00,0.24,0
2018-02-17 14:58:03.372580+00:00,0.3,0
2018-02-17 14:59:03.357988+00:00,0.24,0
2018-02-17 15:00:03.440282+00:00,0.3,0
2018-02-17 15:01:03.363283+00:00,0.24,0
2018-02-17 15:03:03.334109+00:00,0.3,0
2018-02-17 15:04:03.425666+00:00,0.24,0
2018-02-17 15:05:03.455454+00:00,0.3,0
2018-02-17 15:06:03.320572+00:00,0.24,0
2018-02-17 15:08:03.514437+00:00,0.3,0
2018-02-17 15:09:03.583941+00:00,0.24,0
2018-02-17 15:11:03.356897+00:00,0.3,0
2018-02-17 15:12:03.375328+00:00,0.24,0
2018-02-17 15:14:03.572543+00:00,0.3,0
2018-02-17 15:15:03.587615+00:00,0.24,0
2018-02-17 15:16:03.445034+00:00,0.3,0
2018-02-17 15:17:03.610834+00:00,0.24,0
2018-02-17 15:19:03.692468+00:00,0.3,0
2018-02-17 15:20:03.546879+00:00,0.24,0
2018-02-17 15:22:03.640124+00:00,0.3,0
2018-02-17 15:23:03.514230+00:00,0.24,0
2018-02-17 15:25:03.704635+00:00,0.3,0
2018-02-17 15:26:03.698554+00:00,0.24,0
2018-02-17 15:28:03.728777+00:00,0.3,0
2018-02-17 15:29:03.815381+00:00,0.24,0
2018-02-17 15:30:03.737772+00:00,0.3,0
2018-02-17 15:31:03.858094+00:00,0.24,0
2018-02-17 15:33:03.655105+00:00,0.3,0
2018-02-17 15:34:03.705987+00:00,0.24,0
2018-02-17 15:36:03.723983+00:00,0.3,0
2018-02-17 15:37:03.913475+00:00,0.24,0
2018-02-17 15:39:03.831818+00:00,0.3,0
2018-02-17 15:40:03.777372+00:00,0.24,0
2018-02-17 15:42:03.797853+00:00,0.3,0
2018-02-17 15:43:03.847995+00:00,0.24,0
2018-02-17 15:44:03.939053+00:00,0.3,0
2018-02-17 15:45:03.888255+00:00,0.24,0
2018-02-17 15:50:04.025994+00:00,0.3,0
2018-02-17 15:51:04.145100+00:00,0.24,0
2018-02-17 15:53:03.964780+00:00,0.3,0
2018-02-17 15:54:04.099754+00:00,0.24,0
2018-02-17 15:56:04.129661+00:00,0.3,0
2018-02-17 15:57:04.051729+00:00,0.24,0
2018-02-17 15:59:04.020313+00:00,0.3,0
2018-02-17 16:00:04.112683+00:00,0.24,0
2018-02-17 16:02:04.259870+00:00,0.3,0
2018-02-17 16:03:04.105994+00:00,0.24,0
2018-02-17 16:05:04.200040+00:00,0.3,0
2018-02-17 16:06:04.296237+00:00,0.24,0
2018-02-17 16:08:04.289539+00:00,0.3,0
2018-02-17 16:09:04.213662+00:00,0.24,0
2018-02-17 16:10:04.258611+00:00,0.18,0
2018-02-17 16:13:04.274027+00:00,0.12,0
2018-02-17 16:14:04.245499+00:00,0.18,0
2018-02-17 16:18:04.458860+00:00,0.12,0
2018-02-17 16:19:04.358394+00:00,0.18,0
2018-02-17 16:23:04.488625+00:00,0.12,0
2018-02-17 16:24:04.361605+00:00,0.18,0
2018-02-17 16:27:04.628663+00:00,0.12,0
2018-02-17 16:28:04.399653+00:00,0.18,0
2018-02-17 16:32:04.712614+00:00,0.12,0
2018-02-17 16:33:04.608561+00:00,0.18,0
2018-02-17 16:37:04.746679+00:00,0.12,0
2018-02-17 16:38:04.791706+00:00,0.18,0
2018-02-17 16:41:04.756850+00:00,0.12,0
2018-02-17 16:42:04.856262+00:00,0.18,0
2018-02-17 16:46:04.740592+00:00,0.12,0
2018-02-17 16:47:04.864470+00:00,0.24,0
2018-02-17 16:48:04.859715+00:00,0.3,0
2018-02-17 16:49:04.805670+00:00,0.24,0
2018-02-17 16:52:04.870620+00:00,0.3,0
2018-02-17 16:53:04.766030+00:00,0.24,0
2018-02-17 16:56:04.985748+00:00,0.3,0
2018-02-17 16:57:05.004912+00:00,0.24,0
2018-02-17 17:00:04.942899+00:00,0.3,0
2018-02-17 17:01:05.066932+00:00,0.24,0
2018-02-17 17:04:05.029708+00:00,0.3,0
2018-02-17 17:05:04.901879+00:00,0.24,0
2018-02-17 17:08:05.113392+00:00,0.3,0
2018-02-17 17:09:05.163205+00:00,0.24,0
2018-02-17 17:13:05.129083+00:00,0.3,0
2018-02-17 17:14:05.069211+00:00,0.24,0
2018-02-17 17:17:05.234560+00:00,0.3,0
2018-02-17 17:18:05.104603+00:00,0.24,0
2018-02-17 17:22:05.318929+00:00,0.3,0
2018-02-17 17:23:05.413725+00:00,0.24,0
2018-02-17 17:28:05.271646+00:00,0.3,0
2018-02-17 17:29:05.444490+00:00,0.24,0
2018-02-17 17:33:05.429747+00:00,0.3,0
2018-02-17 17:34:05.341458+00:00,0.24,0
2018-02-17 17:38:05.618718+00:00,0.3,0
2018-02-17 17:39:05.437862+00:00,0.24,0
2018-02-17 17:44:05.646999+00:00,0.3,0
2018-02-17 17:45:05.521053+00:00,0.24,0
2018-02-17 17:51:05.573805+00:00,0.3,0
2018-02-17 17:52:05.569949+00:00,0.24,0
2018-02-17 17:55:05.785726+00:00,0.3,0
2018-02-17 17:56:05.806146+00:00,0.24,0
2018-02-17 18:00:05.717958+00:00,0.3,0
2018-02-17 18:01:05.664129+00:00,0.24,0
2018-02-17 18:04:05.929591+00:00,0.3,0
2018-02-17 18:05:05.875419+00:00,0.24,0
2018-02-17 18:07:05.869207+00:00,0.3,0
2018-02-17 18:08:05.890585+00:00,0.24,0
2018-02-17 18:11:06.030479+00:00,0.3,0
2018-02-17 18:12:05.974860+00:00,0.24,0
2018-02-17 18:15:05.917113+00:00,0.3,0
2018-02-17 18:16:05.864777+00:00,0.24,0
2018-02-17 18:19:05.953533+00:00,0.3,0
2018-02-17 18:20:05.950069+00:00,0.24,0
2018-02-17 18:24:06.162729+00:00,0.3,0
2018-02-17 18:25:06.133482+00:00,0.24,0
2018-02-17 18:29:06.096908+00:00,0.3,0
2018-02-17 18:30:06.216418+00:00,0.24,0
2018-02-17 18:33:06.256355+00:00,0.3,0
2018-02-17 18:34:06.202924+00:00,0.24,0
2018-02-17 18:38:06.217450+00:00,0.3,0
2018-02-17 18:39:06.288190+00:00,0.24,0
2018-02-17 18:42:06.402345+00:00,0.3,0
2018-02-17 18:43:06.297095+00:00,0.24,0
2018-02-17 18:48:06.381259+00:00,0.3,0
2018-02-17 18:49:06.405356+00:00,0.24,0
2018-02-17 18:52:06.420374+00:00,0.3,0
2018-02-17 18:53:06.366725+00:00,0.24,0
2018-02-17 18:57:06.429450+00:00,0.3,0
2018-02-17 18:58:06.575964+00:00,0.24,0
2018-02-17 19:01:06.691736+00:00,0.3,0
2018-02-17 19:02:06.613201+00:00,0.24,0
2018-02-17 19:06:06.600853+00:00,0.3,0
2018-02-17 19:07:06.747778+00:00,0.24,0
2018-02-17 19:11:06.632524+00:00,0.3,0
2018-02-17 19:12:06.653673+00:00,0.24,0
2018-02-17 19:16:06.939652+00:00,0.3,0
2018-02-17 19:17:06.836040+00:00,0.24,0
2018-02-17 19:21:06.747182+00:00,0.3,0
2018-02-17 19:22:07.005127+00:00,0.24,0
2018-02-17 19:25:06.834186+00:00,0.3,0
2018-02-17 19:26:07.033096+00:00,0.24,0
2018-02-17 19:30:06.942045+00:00,0.3,0
2018-02-17 19:32:07.034122+00:00,0.42,0
2018-02-17 19:33:06.982331+00:00,0.36,0
2018-02-17 19:38:07.101849+00:00,0.42,0
2018-02-17 19:39:07.133945+00:00,0.36,0
2018-02-17 19:54:07.202833+00:00,0.3,0
2018-02-17 19:55:07.359031+00:00,0.36,0
2018-02-17 20:15:07.544235+00:00,0.48,1
2018-02-17 20:16:07.495642+00:00,0.42,1
2018-02-17 20:17:07.611333+00:00,0.48,1
2018-02-17 20:18:08.359020+00:00,0.54,1
2018-02-17 20:19:07.654468+00:00,0.6,1
2018-02-17 20:20:07.751168+00:00,0.54,1
2018-02-17 20:21:07.699559+00:00,0.6,1
2018-02-17 20:23:07.591292+00:00,0.72,2
2018-02-17 20:24:07.689228+00:00,0.48,2
2018-02-17 20:26:07.679974+00:00,0.42,2
2018-02-17 20:28:07.799000+00:00,0.6,2
2018-02-17 20:29:07.786545+00:00,0.54,2
2018-02-17 20:31:07.738927+00:00,0.6,2
2018-02-17 20:32:07.811830+00:00,0.54,2
2018-02-17 20:34:07.754194+00:00,0.6,2
2018-02-17 20:35:07.801003+00:00,0.54,2
2018-02-17 20:37:07.969003+00:00,0.6,2
2018-02-17 20:38:08.014231+00:00,0.54,2
2018-02-17 20:40:07.959438+00:00,0.6,2
2018-02-17 20:41:07.856194+00:00,0.54,2
2018-02-17 20:43:08.024041+00:00,0.6,2
2018-02-17 20:44:07.944169+00:00,0.54,2
2018-02-17 20:46:07.988128+00:00,0.6,2
2018-02-17 20:47:08.084332+00:00,0.54,2
2018-02-17 20:49:08.002635+00:00,0.6,2
2018-02-17 20:50:07.977589+00:00,0.54,2
2018-02-17 20:52:08.069005+00:00,0.6,2
2018-02-17 20:53:08.206440+00:00,0.54,2
2018-02-17 20:54:08.076310+00:00,0.6,2
2018-02-17 20:55:08.235360+00:00,1.32,2
2018-02-17 20:56:08.085186+00:00,1.38,2
2018-02-17 20:57:08.102907+00:00,0.66,2
2018-02-17 20:58:08.126679+00:00,0.54,2
2018-02-17 21:00:08.219779+00:00,0.6,2
2018-02-17 21:01:08.241615+00:00,0.54,2
2018-02-17 21:03:08.208270+00:00,0.6,2
2018-02-17 21:04:08.306154+00:00,0.54,2
2018-02-17 21:07:08.270195+00:00,0.6,2
2018-02-17 21:08:08.391319+00:00,0.54,2
2018-02-17 21:11:08.258585+00:00,0.6,2
2018-02-17 21:12:08.426935+00:00,0.54,2
2018-02-17 21:15:08.343210+00:00,0.6,2
2018-02-17 21:16:08.315196+00:00,0.54,2
2018-02-17 21:19:08.330866+00:00,0.6,1
2018-02-17 21:20:08.477667+00:00,0.54,2
2018-02-17 21:23:08.541909+00:00,0.6,2
2018-02-17 21:24:08.538371+00:00,0.48,2
2018-02-17 21:25:08.610855+00:00,0.54,2
2018-02-17 21:29:08.623722+00:00,0.6,2
2018-02-17 21:30:08.645627+00:00,0.54,2
2018-02-17 21:33:08.584009+00:00,0.6,2
2018-02-17 21:34:08.583305+00:00,0.54,2
2018-02-17 21:36:08.585687+00:00,0.6,2
2018-02-17 21:37:08.773977+00:00,0.54,2
2018-02-17 21:43:08.880491+00:00,0.48,2
2018-02-17 21:46:08.743866+00:00,0.42,2
2018-02-17 21:47:08.741785+00:00,0.48,2
2018-02-17 21:48:08.889138+00:00,0.42,2
2018-02-17 21:50:08.908625+00:00,0.48,2
2018-02-17 21:51:09.003618+00:00,0.42,2
2018-02-17 21:52:08.949768+00:00,0.48,2
2018-02-17 21:53:08.798160+00:00,0.42,2
2018-02-17 21:54:09.095064+00:00,0.48,2
2018-02-17 21:55:08.891198+00:00,0.42,2
2018-02-17 21:56:08.863538+00:00,0.48,2
2018-02-17 21:58:09.031192+00:00,0.42,2
2018-02-17 21:59:08.952434+00:00,0.48,2
2018-02-17 22:00:09.175154+00:00,0.42,2
2018-02-17 22:01:09.020716+00:00,0.48,2
2018-02-17 22:02:08.994067+00:00,0.42,2
2018-02-17 22:03:08.936431+00:00,0.48,2
2018-02-17 22:04:09.185335+00:00,0.42,2
2018-02-17 22:05:09.060406+00:00,0.48,2
2018-02-17 22:06:08.982013+00:00,0.42,2
2018-02-17 22:07:09.200586+00:00,0.48,2
2018-02-17 22:09:09.094538+00:00,0.42,2
2018-02-17 22:10:09.091478+00:00,0.48,2
2018-02-17 22:11:09.107849+00:00,0.42,2
2018-02-17 22:12:09.109397+00:00,0.48,2
2018-02-17 22:13:09.082874+00:00,0.42,2
2018-02-17 22:14:09.300710+00:00,0.48,2
2018-02-17 22:15:09.149464+00:00,0.42,2
2018-02-17 22:16:09.173262+00:00,0.48,2
2018-02-17 22:17:09.268199+00:00,0.42,2
2018-02-17 22:19:09.162430+00:00,0.48,2
2018-02-17 22:20:09.382629+00:00,0.42,2
2018-02-17 22:22:09.227874+00:00,0.36,2
2018-02-17 22:23:09.422979+00:00,0.42,2
2018-02-17 22:24:09.378957+00:00,0.36,1
2018-02-17 22:29:09.331556+00:00,0.42,2
2018-02-17 22:30:09.426346+00:00,0.36,2
2018-02-17 22:35:09.508266+00:00,0.42,2
2018-02-17 22:36:09.580360+00:00,0.36,2
2018-02-17 22:40:09.593524+00:00,0.42,2
2018-02-17 22:41:09.590528+00:00,0.36,2
2018-02-17 22:42:09.561917+00:00,0.3,2
2018-02-17 22:58:09.905341+00:00,0.24,2
2018-02-17 22:59:09.757981+00:00,0.3,2
2018-02-17 23:00:09.976727+00:00,0.24,2
2018-02-17 23:01:09.977760+00:00,0.3,1
2018-02-17 23:03:09.992902+00:00,0.24,2
2018-02-17 23:04:10.063384+00:00,0.3,2
2018-02-17 23:05:09.859518+00:00,0.24,2
2018-02-17 23:06:10.004010+00:00,0.3,2
2018-02-17 23:07:09.956306+00:00,0.24,2
2018-02-17 23:08:09.903297+00:00,0.3,2
2018-02-17 23:10:09.918225+00:00,0.24,2
2018-02-17 23:11:09.964551+00:00,0.3,2
2018-02-17 23:12:09.987261+00:00,0.24,2
2018-02-17 23:13:10.007933+00:00,0.3,2
2018-02-17 23:14:09.980876+00:00,0.24,2
2018-02-17 23:15:10.150408+00:00,0.3,2
2018-02-17 23:16:09.972516+00:00,0.24,2
2018-02-17 23:17:10.121202+00:00,0.3,2
2018-02-17 23:18:10.116115+00:00,0.24,2
2018-02-17 23:19:10.162927+00:00,0.3,2
2018-02-17 23:21:10.230561+00:00,0.24,2
2018-02-17 23:22:10.108069+00:00,0.3,2
2018-02-17 23:23:10.274215+00:00,0.24,2
2018-02-17 23:24:10.222453+00:00,0.3,2
2018-02-17 23:25:10.216547+00:00,0.24,2
2018-02-17 23:26:10.264389+00:00,0.3,2
2018-02-17 23:27:10.163801+00:00,0.24,2
2018-02-17 23:28:10.213151+00:00,0.3,2
2018-02-17 23:29:10.305539+00:00,0.24,2
2018-02-17 23:30:10.150488+00:00,0.3,2
2018-02-17 23:31:10.253503+00:00,0.24,2
2018-02-17 23:32:10.369961+00:00,0.3,2
2018-02-17 23:33:10.215544+00:00,0.24,2
2018-02-17 23:34:10.411963+00:00,0.3,2
2018-02-17 23:35:10.234224+00:00,0.24,1
2018-02-17 23:36:10.254548+00:00,0.3,2
2018-02-17 23:37:10.479386+00:00,0.24,2
2018-02-17 23:38:10.348309+00:00,0.3,2
2018-02-17 23:39:10.484320+00:00,0.24,2
2018-02-17 23:40:10.514418+00:00,0.3,2
2018-02-17 23:41:10.340291+00:00,0.24,2
2018-02-17 23:42:10.368236+00:00,0.3,2
2018-02-17 23:43:10.407183+00:00,0.24,2
2018-02-17 23:44:10.354959+00:00,0.3,2
2018-02-17 23:45:10.350838+00:00,0.24,2
2018-02-17 23:47:10.617824+00:00,0.3,2
2018-02-17 23:48:10.465469+00:00,0.24,2
2018-02-17 23:50:10.582698+00:00,0.3,2
2018-02-17 23:51:10.455378+00:00,0.24,2
2018-02-17 23:52:10.574540+00:00,0.3,2
2018-02-17 23:53:10.474398+00:00,0.24,2
2018-02-17 23:54:10.520249+00:00,0.3,2
2018-02-17 23:55:10.571156+00:00,0.24,2
2018-02-17 23:56:10.564994+00:00,0.3,2
2018-02-17 23:58:10.731924+00:00,0.24,2
2018-02-17 23:59:10.706564+00:00,0.3,2
2018-02-18 00:00:10.548651+00:00,0.24,2
2018-02-18 00:01:10.696049+00:00,0.3,2
2018-02-18 00:02:10.819694+00:00,0.24,2
2018-02-18 00:03:10.596655+00:00,0.3,2
2018-02-18 00:05:10.746560+00:00,0.24,2
2018-02-18 00:06:10.855121+00:00,0.3,2
2018-02-18 00:07:10.727854+00:00,0.24,2
2018-02-18 00:09:10.820880+00:00,0.3,2
2018-02-18 00:10:10.917606+00:00,0.24,2
2018-02-18 00:11:10.887511+00:00,0.3,2
2018-02-18 00:12:10.886950+00:00,0.24,2
2018-02-18 00:13:10.882891+00:00,0.3,2
2018-02-18 00:14:10.909352+00:00,0.24,2
2018-02-18 00:15:10.903022+00:00,0.3,2
2018-02-18 00:16:10.998191+00:00,0.24,2
2018-02-18 00:17:10.794823+00:00,0.3,2
2018-02-18 00:18:10.866669+00:00,0.24,2
2018-02-18 00:19:10.885293+00:00,0.3,2
2018-02-18 00:20:10.885949+00:00,0.24,2
2018-02-18 00:21:10.856027+00:00,0.3,2
2018-02-18 00:22:11.080231+00:00,0.24,2
2018-02-18 00:23:10.924267+00:00,0.3,2
2018-02-18 00:24:10.974935+00:00,0.24,2
2018-02-18 00:25:10.968896+00:00,0.3,2
2018-02-18 00:26:11.015840+00:00,0.24,2
